prompt_id,question,domain,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label,type
q_400,What was the location of CVPR in 2007?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,38.75,29.216219810235547,3.346439344653702,0.3019341826438904,32.00060272216797,12,0.07393062859773636,1,city
q_401,Where did CVPR convene in 2016?,STEM,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.45,1.7168284713389397,38.4,18.818607812481773,3.4464393446537023,0.34497055411338806,35.1237678527832,12,0.06136107072234154,1,city
q_402,What was the site of CVPR in 2021?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,40.5,30.17863482664516,2.7954618442224515,0.2478681057691574,24.726219177246094,11,0.07721421867609024,1,city
q_403,Where did ICCV convene in 2009?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,60.6,31.768537895219545,4.221928094859951,0.47773289680480957,54.68622589111328,19,0.02640214003622532,1,city
q_404,CVPR 1993 location,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,34.2,24.01374606345291,3.9219280948642794,0.3841244876384735,34.32775115966797,16,0.039114341139793396,1,city
q_405,Where was the venue for CVPR in 2017?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.6,0.9165151389911679,34.25,11.121488209767612,3.3464393446522593,0.28116923570632935,30.14737319946289,13,0.044242627918720245,1,city
q_406,Where did ICCV take place in 2013?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,54.65,19.191860253763835,3.6414460711438803,0.3703080415725708,47.614830017089844,15,0.05166974663734436,1,city
q_407,"In 1995, where was ICCV hosted?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,59.85,23.675461980709056,3.7841837197575474,0.37107574939727783,38.75373077392578,15,0.06363816559314728,1,city
q_408,What venue hosted CVPR in 1994?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,43.1,28.00874863323958,4.221928094859951,0.4154692590236664,38.10614776611328,19,0.028171313926577568,1,city
q_409,Where was the venue for EMNLP in 2010?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,44.55,23.044467882769606,4.08418371975322,0.46486181020736694,45.902469635009766,18,0.03302881494164467,1,city
q_410,What was the site of CVPR in 2022?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.55,0.9205976319760985,34.3,23.07184431292826,2.660964047427811,0.2662070393562317,40.478004455566406,11,0.09131491929292679,1,city
q_411,"In 2010, where was CVPR held?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,67.55,24.053014364108297,3.6414460711438803,0.29504114389419556,32.75333023071289,15,0.07123994082212448,1,city
q_412,What venue hosted CVPR in 2022?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,32.55,28.353967976281552,1.9166422780841108,0.18680092692375183,21.095216751098633,8,0.07954741269350052,1,city
q_413,Where was the venue for CVPR in 2001?,STEM,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.7,1.9000000000000001,35.35,30.55204575801758,3.339353872147002,0.3583875596523285,34.792869567871094,14,0.07302338629961014,1,city
q_414,Where did CVPR occur in 1993?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,45.65,21.307921062365516,3.441446071146766,0.3199835419654846,29.28812026977539,13,0.0692901536822319,1,city
q_415,What location accommodated CVPR in 2015?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.4974937185533099,28.4,14.340153416194683,2.6954618442238942,0.20802077651023865,33.59254455566406,10,0.06258819997310638,1,city
q_416,What location accommodated CVPR in 2016?,STEM,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.05,1.627114009527298,31.25,24.49668344898958,3.165957320933305,0.22828271985054016,31.810800552368164,11,0.043090686202049255,1,city
q_417,What was the site of CVPR in 2009?,STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.95,1.3592277219068187,45.75,27.075588636260523,3.7219280948657207,0.35008975863456726,36.48088836669922,15,0.049558237195014954,1,city
q_418,Where did EMNLP occur in 2009?,STEM,True,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.65,1.9306734576307825,49.15,28.413509110984513,3.1219280948686063,0.39706236124038696,36.734825134277344,13,0.08090708404779434,1,city
q_419,What was the site of CVPR in 2003?,STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.65,1.4239030865898141,64.75,34.55412421115604,3.6414460711438803,0.36161237955093384,37.59555435180664,15,0.07297669351100922,1,city
q_420,EMNLP 2015 location,STEM,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.7,1.1874342087037917,41.0,29.330871108782297,3.6219280948671635,0.43780526518821716,42.220603942871094,14,0.047526370733976364,1,city
q_421,CVPR 2000 location,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,26.45,12.555775563460823,3.341446071146766,0.29980260133743286,30.507537841796875,13,0.04257442429661751,1,city
q_422,What was the venue of EMNLP in 2011?,STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.85,1.388344337691482,62.95,24.898744948290066,4.221928094859951,0.45381253957748413,50.526939392089844,19,0.040619608014822006,1,city
q_423,Where did CVPR occur in 2022?,STEM,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.5,1.5,35.5,28.853942538239032,2.7393538721542168,0.2664966881275177,23.15444564819336,9,0.06136246770620346,1,city
q_424,What location accommodated EMNLP in 2009?,STEM,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.1,1.5132745950421556,52.25,30.64290293036872,4.221928094859951,0.40744271874427795,39.833824157714844,19,0.048570238053798676,1,city
q_425,CVPR 2015 location,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.4974937185533099,29.3,15.537374295549425,1.1219280948801489,0.1202605813741684,37.37642288208008,5,0.09200512617826462,1,city
q_426,What was the location of EMNLP in 2016?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,57.55,29.348722289053743,3.746439344649374,0.3934761881828308,40.42176818847656,15,0.054289497435092926,1,city
q_427,What was the location of CVPR in 2000?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,47.1,26.43274484422683,3.821928094865721,0.3720023036003113,34.19001770019531,15,0.058195747435092926,1,city
q_428,What was the venue of ICCV in 1988?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.3,0.9000000000000001,59.2,28.48262628340301,3.6219280948671635,0.361716091632843,38.03411865234375,14,0.056011300534009933,1,city
q_429,What venue hosted CVPR in 2009?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,45.4,29.853642993778834,4.221928094859951,0.4020460247993469,39.91218185424805,19,0.028468197211623192,1,city
q_430,What was the site of ICCV in 2007?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,44.1,23.9893726470702,3.521928094867164,0.3915265202522278,45.86646270751953,14,0.05828167125582695,1,city
q_431,Where did EMNLP take place in 2006?,STEM,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,59.9,37.40040106736824,4.221928094859951,0.41807395219802856,42.94474411010742,19,0.04482806473970413,1,city
q_432,Where did EMNLP take place in 2008?,STEM,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,63.75,31.370168950772324,3.339353872147002,0.44503283500671387,44.99488830566406,14,0.07842347770929337,1,city
q_433,What venue hosted CVPR in 2017?,STEM,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.75,1.1779218989389746,39.95,19.968662949732014,3.784183719757547,0.3648804724216461,32.46462631225586,15,0.038344308733940125,1,city
q_434,CVPR 2014 location,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,31.85,14.748813511601535,3.541446071145323,0.2961198687553406,34.76912307739258,14,0.04898088797926903,1,city
q_435,"In 2014, where was CVPR hosted?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084728,68.5,29.51525029539814,3.046439344655145,0.29047340154647827,31.96194839477539,11,0.08728422969579697,1,city
q_436,Where did CVPR take place in 2018?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,46.55,26.116039133069165,2.4199730940104334,0.27995753288269043,32.974395751953125,8,0.08971206098794937,1,city
q_437,What was the site of EMNLP in 2011?,STEM,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.45,1.2031209415515964,58.45,24.247628750044818,3.9841837197546632,0.4551728367805481,51.08531951904297,17,0.04404512792825699,1,city
q_438,Give me the venue for 2016 EMNLP,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,62.8,25.476655981505893,3.208694969545529,0.3463350236415863,44.59440231323242,12,0.07345138490200043,1,city
q_439,Give me the venue for 2005 CVPR,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.95,0.8046738469715539,57.4,29.017925494424993,3.6219280948671635,0.37441137433052063,43.20474624633789,14,0.08070309460163116,1,city
q_440,Where did ICCV occur in 2005?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.2,0.8717797887081346,54.5,25.024987512484397,4.221928094859951,0.47231125831604004,49.534950256347656,19,0.031575046479701996,1,city
q_441,What was the venue of CVPR in 2024?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,53.45,25.821454258038994,3.58418371975899,0.36449816823005676,31.73086929321289,14,0.0784437358379364,1,city
q_442,"In 2019, where was ICCV hosted?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.3,22.640892208568108,4.221928094859951,0.41767454147338867,47.29261779785156,19,0.04160504415631294,1,city
q_443,Where was the place of assembly for ICCV in 1990?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,40.7,23.054500645210254,3.9841837197546632,0.4500610828399658,44.59273147583008,17,0.03247479721903801,1,city
q_444,Where did ICCV occur in 1990?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,63.45,29.545684964136473,4.08418371975322,0.461507648229599,52.34125518798828,18,0.030719496309757233,1,city
q_445,Give me the venue for 2007 ICCV,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,60.55,26.16194755747362,3.8841837197561055,0.2894482910633087,45.28874969482422,16,0.03112293779850006,1,city
q_446,What was the location for ICCV in 2001?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,49.4,26.28383533657141,4.08418371975322,0.42709827423095703,42.75562286376953,18,0.03229347616434097,1,city
q_447,Give me the venue for 2013 CVPR,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.65,0.4769696007084729,69.15,15.682075755460435,3.1393538721498877,0.23670300841331482,40.832191467285156,12,0.07401096820831299,1,city
q_448,What venue hosted CVPR in 2019?,STEM,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.05,1.8020821290940099,53.25,20.757829848035655,3.541446071145323,0.30402064323425293,32.50471878051758,14,0.04338650777935982,1,city
q_449,What was the venue of CVPR in 2001?,STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.85,1.3883443376914824,63.35,37.658033671449175,4.121928094861394,0.4282223582267761,39.65879821777344,18,0.04306327924132347,1,city
q_450,Where did EMNLP convene in 2015?,STEM,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,64.15,34.113450426481336,3.9219280948628366,0.46611160039901733,46.898475646972656,17,0.04076176881790161,1,city
q_451,Where was the venue for EMNLP in 2006?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,52.3,43.27944084666529,3.8841837197561055,0.46214669942855835,43.707008361816406,16,0.0443575419485569,1,city
q_452,Where did CVPR take place in 2005?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.75,0.8874119674649424,45.5,29.766592011851138,3.8841837197561055,0.36741241812705994,33.885353088378906,16,0.049657318741083145,1,city
q_453,Where did ICCV occur in 1999?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,52.15,25.450491154396214,3.9841837197546632,0.45542460680007935,49.927513122558594,17,0.03448083624243736,1,city
q_454,Where did ICCV convene in 2007?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,62.3,21.099999999999998,4.221928094859951,0.44909676909446716,54.29999923706055,19,0.023728370666503906,1,city
q_455,What was the location for CVPR in 2011?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703367,40.6,24.32570656733325,3.8841837197561055,0.4138592779636383,38.83678436279297,16,0.04215110465884209,1,city
q_456,"In 2013, where was EMNLP held?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,60.55,28.138008102920146,4.121928094861394,0.3647626042366028,41.37312698364258,18,0.05353401228785515,1,city
q_457,What was the location for CVPR in 2016?,STEM,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.15,1.710993863226867,31.35,12.877402688430614,2.6016094970474857,0.18475480377674103,27.02657699584961,8,0.04291277751326561,1,city
q_458,Where was the venue for CVPR in 1997?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,36.9,27.529802033432784,3.8219280948642798,0.4068407118320465,39.88970947265625,16,0.03650331124663353,1,city
q_459,Where did CVPR occur in 2010?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.9,0.8306623862918076,52.6,28.272601578206416,3.884183719756106,0.35522571206092834,35.203765869140625,16,0.05908478796482086,1,city
q_460,Where did CVPR convene in 1994?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,55.0,27.04810529408668,4.121928094861394,0.39886701107025146,39.78679275512695,18,0.04223690181970596,1,city
q_461,What was the location for CVPR in 2022?,STEM,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.1,1.5132745950421556,23.85,5.9772485308877705,2.8086949695498578,0.2247592955827713,32.592933654785156,9,0.03005664423108101,1,city
q_462,"In 2001, where was CVPR hosted?",STEM,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.0,1.5491933384829668,72.7,26.992776811584243,3.484183719760433,0.3136211931705475,37.03596496582031,13,0.07258297502994537,1,city
q_463,What venue hosted CVPR in 1993?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,62.4,24.530389316111556,3.7219280948657207,0.3883781433105469,41.10026550292969,15,0.04419815540313721,1,city
q_464,What was the venue of EMNLP in 2013?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,50.5,21.506975612577424,4.321928094858508,0.4462518095970154,43.984989166259766,20,0.04660793021321297,1,city
q_465,"In 1998, where was ICCV held?",STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,60.1,27.30366275795246,4.221928094859951,0.42282962799072266,42.589019775390625,19,0.04066668823361397,1,city
q_466,What was the venue of ICCV in 1990?,STEM,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.65,1.194780314534852,60.7,30.538664017929797,4.121928094861394,0.4180604815483093,42.54320526123047,18,0.04415498673915863,1,city
q_467,Where was the place of assembly for CVPR in 2001?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,40.25,33.12231121162894,4.221928094859951,0.41813570261001587,44.261802673339844,19,0.02880707196891308,1,city
q_468,What was the venue of CVPR in 1996?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,56.2,35.223003846918,3.5219280948686063,0.40877166390419006,33.168670654296875,13,0.06432686746120453,1,city
q_469,Where did ICCV occur in 1995?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.25,0.8874119674649424,68.55,16.84183778570498,4.121928094861394,0.4843897223472595,55.6602897644043,18,0.025041067972779274,1,city
q_470,CVPR 2023 location,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,34.15,18.895171340847906,2.7954618442224515,0.22997817397117615,28.479644775390625,11,0.06812859326601028,1,city
q_471,Where did CVPR occur in 2015?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.75,0.8874119674649424,44.6,24.12343259156955,3.208694969545529,0.312391459941864,33.32630157470703,12,0.07691210508346558,1,city
q_472,What was the location of CVPR in 2009?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,35.7,17.170032032585144,3.6219280948671635,0.32194775342941284,35.683326721191406,14,0.05034791678190231,1,city
q_473,What venue hosted ICCV in 2009?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,49.45,24.204286810397864,3.8219280948642798,0.3828863799571991,47.1979866027832,16,0.051655787974596024,1,city
q_474,Where was the place of assembly for EMNLP in 2008?,STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,55.7,21.833689564523905,3.9841837197546632,0.4488469958305359,41.757911682128906,17,0.05138930678367615,1,city
q_475,Where was the venue for EMNLP in 2015?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,39.7,20.27338156302495,3.8219280948642798,0.44796666502952576,41.81094741821289,16,0.040477219969034195,1,city
q_476,Give me the venue for 2016 CVPR,STEM,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.75,1.5124483462254175,53.8,17.385626246989204,3.4219280948686066,0.39146924018859863,35.3376579284668,13,0.06240324303507805,1,city
q_477,"In 2009, where was ICCV hosted?",STEM,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.1,1.7,60.8,29.929249907072514,3.8219280948642798,0.3743613064289093,43.73553466796875,16,0.040595777332782745,1,city
q_478,Where did CVPR occur in 1999?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,38.85,23.763995876114773,3.8841837197561055,0.35858702659606934,36.400482177734375,16,0.04180136322975159,1,city
q_479,What venue hosted EMNLP in 2007?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,58.1,25.374987684726076,3.9841837197546632,0.41990962624549866,54.594696044921875,17,0.03860309347510338,1,city
q_480,What venue hosted EMNLP in 2017?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,51.75,23.38776389482329,3.9841837197546632,0.4088723063468933,48.32178497314453,17,0.04910033196210861,1,city
q_481,What location accommodated ICCV in 2003?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,44.55,25.840810745795107,4.321928094858508,0.4347056746482849,48.410526275634766,20,0.022111712023615837,1,city
q_482,What was the location for ICCV in 1988?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,58.65,29.769573392979616,4.221928094859951,0.43081045150756836,46.12932586669922,19,0.027619527652859688,1,city
q_483,What venue hosted ICCV in 2007?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,49.45,18.680136509137185,4.321928094858508,0.351776659488678,46.61664581298828,20,0.03888842090964317,1,city
q_484,Where was the venue for CVPR in 2000?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,50.15,25.092379321220218,4.121928094861394,0.40208888053894043,38.23027801513672,18,0.041485413908958435,1,city
q_485,Where was the venue for CVPR in 2013?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.4974937185533099,37.35,26.41263901998435,2.9219280948714923,0.28260695934295654,40.875057220458984,11,0.0729486495256424,1,city
q_486,Where was the place of assembly for EMNLP in 2014?,STEM,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,49.55,23.76020833241998,3.9841837197546632,0.4131676256656647,43.05666732788086,17,0.05337664112448692,1,city
q_487,What venue hosted EMNLP in 2008?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.47696960070847294,60.05,12.682566774907988,3.6841837197575473,0.37317633628845215,54.61981964111328,15,0.065749891102314,1,city
q_488,CVPR 2019 location,STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.2,1.2489995996796797,29.25,15.119110423566593,3.5219280948686063,0.2694113552570343,33.19192886352539,13,0.04500777646899223,1,city
q_489,What venue hosted CVPR in 2000?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,68.3,34.46316874577845,4.221928094859951,0.42022666335105896,41.20282745361328,19,0.04043133184313774,1,city
q_490,What was the site of CVPR in 2024?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,29.2,15.048587973627292,3.1393538721498877,0.31932541728019714,29.53110122680664,12,0.08497389405965805,1,city
q_491,Where did CVPR take place in 1993?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,40.85,25.24732659114624,2.323219672323966,0.22900919616222382,23.739089965820312,8,0.07983582466840744,1,city
q_492,CVPR 2020 location,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,41.9,20.928210625851413,3.8841837197561055,0.4020303785800934,37.268959045410156,16,0.04230785369873047,1,city
q_493,What location accommodated CVPR in 2019?,STEM,False,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.25,1.299038105676658,28.15,11.572704956059322,2.1709505944416843,0.16968446969985962,21.955883026123047,9,0.0657263919711113,0,city
q_494,Where was the place of assembly for CVPR in 1994?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,32.6,22.25174150488002,2.323219672323966,0.21384496986865997,24.31381607055664,8,0.08142269402742386,1,city
q_495,"In 2021, where was CVPR hosted?",STEM,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.65,1.194780314534852,73.9,32.654096220841886,3.68418371975899,0.29511213302612305,34.011993408203125,14,0.06227031350135803,1,city
q_496,What location accommodated CVPR in 1997?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,24.9,15.032963779641062,3.7219280948657207,0.33526620268821716,41.49044418334961,15,0.053943462669849396,1,city
q_497,Where was the venue for CVPR in 2012?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,49.65,30.561863490304383,4.121928094861394,0.42699623107910156,41.229835510253906,18,0.03874106705188751,1,city
q_498,"In 2008, where was CVPR held?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,60.1,25.88802812112193,3.6219280948671635,0.3557509779930115,36.54956817626953,14,0.057941507548093796,1,city
q_499,Where did ICCV convene in 1987?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,53.3,40.01512214151046,4.321928094858508,0.48030200600624084,49.82578659057617,20,0.0240167286247015,1,city
