prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,M_bar,K,sig2_S,label,type,domain_canonical
q_083,What country came in second in the 1970 FIFA World Cup?,Sports,False,False,defan,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.5,1.5,12.95,12.351012104277121,1.6954618442311082,0.15730027854442596,0.012632623314857483,0.30511292815208435,10.31502628326416,5,0.047734782099723816,0,name,
q_084,Who took home the top honors in the 1934 FIFA World Cup?,Sports,True,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.05,22.305772795399854,0.8841837197748609,0.08885441720485687,0.01694515533745289,0.17875128984451294,8.84613037109375,3,0.04511776939034462,0,name,
q_085,Who was the triumphant team in the 2018 FIFA World Cup?,Sports,True,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.25,6.227961143102934,0.5689955935849532,0.04967179149389267,0.010613106191158295,0.10197480022907257,7.399962425231934,3,0.024272577837109566,0,name,
q_086,How many people attended the final match of the 2014 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.75,0.4330127018922193,39.9,21.988406035909012,3.9841837197546632,0.3134573698043823,0.018879462033510208,0.556483268737793,50.71776580810547,17,0.03866606578230858,1,numeric,
q_087,Who clinched the title in the 1962 FIFA World Cup?,Sports,True,False,defan,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,0.09999999999999998,4.65,1.061838029079765,13.15,13.824886979646527,1.1219280948801489,0.11843638122081757,0.03894687443971634,0.23457446694374084,12.889047622680664,5,0.08139528334140778,0,name,
q_088,In what stadium did the final match of the 2002 FIFA World Cup take place?,Sports,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.35,0.4769696007084729,48.7,28.210104572652686,3.6841837197575473,0.33050626516342163,0.03155384957790375,0.5808190703392029,39.002227783203125,15,0.048530302941799164,1,name,
q_089,How many individuals attended the final match of the 1954 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.85,0.3570714214271425,24.35,24.302829053425032,4.121928094861394,0.36446601152420044,0.011350010521709919,0.6274700164794922,53.21049880981445,18,0.029846131801605225,1,numeric,
q_090,What was the attendance figure at the final match of the 1938 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.75,0.4330127018922193,35.55,26.947124150825445,3.6841837197575473,0.31334444880485535,0.007335545029491186,0.5563201308250427,46.15717315673828,15,0.04032500460743904,1,numeric,
q_091,What was the host stadium for the 1958 FIFA World Cup final?,Sports,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,1.4,0.9165151389911681,35.75,19.844079721670138,3.0219280948700495,0.295693963766098,0.029581835493445396,0.5304770469665527,29.835342407226562,12,0.06187697499990463,1,name,
q_092,How many fans in the stands watched the final match of the 1978 FIFA World Cup?,Social Sciences,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.9,0.3,60.3,22.396651535441634,3.6841837197589897,0.2521231174468994,0.03220149129629135,0.4638739824295044,45.54999542236328,14,0.05370201915502548,1,numeric,
q_093,Which team achieved victory in the 2014 FIFA World Cup?,Sports,True,False,defan,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,10.05,9.866483669474148,0.5689955935849532,0.04503004625439644,0.016267558559775352,0.09266556054353714,11.085466384887695,3,0.03496874123811722,0,name,
q_094,attendance of the 1990 FIFA World Cup final?,Sports,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,1.7,0.714142842854285,42.7,23.456555586871655,3.8219280948642798,0.43343034386634827,0.03228771686553955,0.7147355079650879,43.925933837890625,16,0.05522092059254646,1,numeric,
q_095,Which stadium hosted the 1994 FIFA World Cup final?,Sports,False,False,defan,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,0.35,3.85,1.5898113095584643,48.1,24.835257196171735,2.203701696048692,0.23758086562156677,0.0095168212428689,0.44075465202331543,21.72681999206543,6,0.06156196445226669,0,name,
q_096,What stadium was chosen to hold the final showdown of the 1990 FIFA World Cup?,Sports,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.35,1.3883443376914821,54.2,20.6,3.7219280948657207,0.30603542923927307,0.01843516156077385,0.5456980466842651,28.760822296142578,15,0.043299224227666855,1,name,
q_097,What country came in second in the 2010 FIFA World Cup?,Sports,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.15,0.6538348415311012,12.85,16.116063415114745,2.2577174691200494,0.16216877102851868,0.01795206218957901,0.31372517347335815,17.54094123840332,7,0.043946411460638046,1,name,
q_098,What was the exact number of the crowd turnout like for the final match of the 1954 FIFA World Cup?,Social Sciences,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.95,0.3840572873934304,31.8,25.835247240930364,3.58418371975899,0.3319815695285797,0.007856681942939758,0.58289635181427,51.23854446411133,14,0.035867657512426376,1,numeric,
q_099,How many individuals attended the final match of the 2018 FIFA World Cup?,Social Sciences,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.75,0.4330127018922193,44.5,24.984995497297973,3.484183719760433,0.2854771018028259,0.025851260870695114,0.515217661857605,47.28318786621094,13,0.04724786803126335,1,numeric,
q_100,Who was honored with the Nobel Prize for Physics in 2014?,STEM,False,False,defan,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,0.75,2.1,1.7,76.6,34.03292523424926,3.1037016960414783,0.277368426322937,0.014899268746376038,0.5029511451721191,43.51013946533203,11,0.06106164678931236,1,name,
q_101,Who emerged as the winner of the Nobel Prize in Medicine in 2009?,Medicine & Health,False,False,defan,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,0.30000000000000004,3.9,1.7,58.5,27.26627954085412,3.1414460711496517,0.2641712725162506,0.03994990885257721,0.48269060254096985,27.032949447631836,11,0.0705895870923996,0,name,
q_102,Who garnered the Nobel Prize for Peace in 1982?,Humanities,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,1.45,0.9205976319760985,54.45,26.361856914868497,4.221928094859951,0.35866764187812805,0.024427499622106552,0.6196765899658203,45.646331787109375,19,0.04339449852705002,1,name,
q_103,Who was granted the Nobel Prize for Literature in 1911?,Humanities,False,False,defan,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.25,1.7853571071357126,30.75,32.34482184214345,2.3149798205049397,0.3044198453426361,0.04053215682506561,0.5433348417282104,36.24229049682617,8,0.10305263102054596,0,name,
q_104,Who attained the Nobel Prize for Chemistry in 1956?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,46.9,28.04086303950005,4.321928094858508,0.4376378655433655,0.008076495490968227,0.7197353839874268,47.6106071472168,20,0.02487329952418804,1,name,
q_105,Who was granted the Nobel Prize for Physics in 1951?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,41.3,25.694551951727043,3.7219280948657207,0.3926098942756653,0.00958446878939867,0.6642917990684509,51.661949157714844,15,0.04946582019329071,1,name,
q_106,Who achieved the Nobel Prize in Medicine for the year 1958?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,0.3,38.1,25.129464777428108,4.221928094859951,0.4242880940437317,0.013650601729750633,0.7037428021430969,53.348175048828125,19,0.019689485430717468,1,name,
q_107,Who was the Nobel Prize recipient for Chemistry in the year 1968?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,1.5,0.9219544457292888,32.75,18.93904696651867,3.9841837197546632,0.37832188606262207,0.009548940695822239,0.6458066701889038,48.48881912231445,17,0.02311059832572937,1,name,
q_108,Who secured the Nobel Prize for Literature in 1995?,Humanities,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.65,0.4769696007084729,33.6,26.112066176386733,3.1841837197633187,0.3619491457939148,0.021999554708600044,0.6240958571434021,44.474082946777344,11,0.061860982328653336,1,name,
q_109,Who was granted the Nobel Prize for Physics in 1957?,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,0.85,1.7,1.4177446878757827,53.05,25.13259835353281,3.9841837197546632,0.4040740430355072,0.010120426304638386,0.6788129210472107,41.76180648803711,17,0.04362810403108597,1,name,
q_110,Who was the Nobel Prize recipient for Literature in the year 1950?,Humanities,False,False,defan,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,0.55,2.95,1.8834808201837365,24.75,26.694334604930688,2.6954618442238942,0.31192952394485474,0.03723011910915375,0.5542725920677185,33.45259475708008,10,0.08583571016788483,1,name,
q_111,Who garnered the Nobel Prize for Medicine in 1938?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.25,0.4330127018922193,30.8,27.36347931093559,3.521928094867164,0.37179410457611084,0.0071044014766812325,0.6372184753417969,50.34307098388672,14,0.0459275096654892,1,name,
q_112,Who secured the Nobel Prize for Peace in 1904?,Humanities,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.45,0.4974937185533099,39.45,18.49722952228252,3.9841837197546632,0.43777233362197876,0.01141479704529047,0.7198948264122009,49.635498046875,17,0.028711341321468353,1,name,
q_113,Who secured the Nobel Prize for Chemistry in 1924?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,0.5,41.05,32.639661456577635,3.8219280948642798,0.41634732484817505,0.008944666013121605,0.6940522193908691,46.322547912597656,16,0.0452374666929245,1,name,
q_114,Who was the laureate of the Nobel Prize for Economics in 1972?,Social Sciences,False,False,defan,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,0.6,2.7,1.9000000000000001,23.55,25.14453220881232,2.721928094872935,0.35719144344329834,0.04047863185405731,0.6176809668540955,37.50218963623047,10,0.08886391669511795,1,name,
q_115,Who was the Nobel Prize recipient for Peace in the year 1908?,Humanities,True,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,0.85,1.75,1.4097872179871684,50.2,25.037172364306638,4.221928094859951,0.395444393157959,0.01132552046328783,0.6679078936576843,45.17936325073242,19,0.027617348358035088,1,name,
q_116,Who attained the Nobel Prize for Medicine in 1971?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.25,0.4330127018922193,44.8,27.956394617332183,4.221928094859951,0.412558376789093,0.006527821067720652,0.6893814206123352,49.90563201904297,19,0.029790561646223068,1,name,
q_117,Who emerged as the winner of the Nobel Prize in Literature in 1943?,Humanities,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,0.3,30.35,19.280235994406294,2.7954618442224515,0.31087878346443176,0.04737100005149841,0.5527496933937073,50.52788543701172,11,0.08180873841047287,1,name,
q_118,Who was the laureate of the Nobel Prize for Medicine in 1929?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,34.85,29.903636902557526,3.9841837197546632,0.4449540674686432,0.007227887865155935,0.7283412218093872,51.288360595703125,17,0.029903452843427658,1,name,
q_119,Who secured the Nobel Prize for Peace in 2017?,Social Sciences,False,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,58.35,15.252130998650646,1.2917601481737602,0.06525200605392456,0.006343772169202566,0.1328907459974289,14.865992546081543,5,0.01516998652368784,0,name,
q_120,Who was the laureate of the Nobel Prize for Peace in 1932?,Humanities,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,0.3,36.75,34.637948842274135,3.6414460711438803,0.4484877586364746,0.014290869235992432,0.7324570417404175,52.84455490112305,15,0.05688491091132164,1,name,
q_121,Who secured the Nobel Prize for Economics in 1908?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,35.05,30.445812519950916,3.6414460711438803,0.3958800137042999,0.017530592158436775,0.6684621572494507,48.93544006347656,15,0.04472438991069794,1,name,
q_122,Which individual received the Nobel Prize for Peace in 1997?,Humanities,True,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,0.85,1.65,1.4239030865898141,40.8,29.109448637856403,3.8841837197561055,0.4998331069946289,0.005133974365890026,0.7892979383468628,43.903472900390625,16,0.03360078111290932,1,name,
q_123,Who was the laureate of the Nobel Prize for Literature in 1987?,Humanities,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.05,0.739932429347437,17.85,16.1625338360048,1.678897902978823,0.25118425488471985,0.08028499782085419,0.46239492297172546,56.308921813964844,6,0.16204513609409332,1,name,
q_124,Who attained the Nobel Prize for Chemistry in 1964?,STEM,False,False,defan,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.25,1.7853571071357126,29.5,20.058663963484708,2.557717469117164,0.33316555619239807,0.04266946762800217,0.584559977054596,34.041648864746094,9,0.10041013360023499,0,name,
q_125,Which individual received the Nobel Prize for Literature in 1989?,Humanities,False,False,defan,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,2.55,1.8296174463531987,35.5,33.95364487061735,3.3037016960400356,0.3911915421485901,0.031089892610907555,0.6624759435653687,40.04199981689453,12,0.06284617632627487,1,name,
q_126,Who achieved the Nobel Prize in Physics for the year 1926?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,1.55,0.9205976319760983,34.7,22.71585349486125,3.9841837197546632,0.444486528635025,0.0035813867580145597,0.7277945280075073,48.72724914550781,17,0.027869638055562973,1,name,
q_127,Who was honored with the Nobel Prize for Medicine in 1980?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,32.0,21.965882636488796,1.678897902978823,0.1944306641817093,0.0680374875664711,0.36953482031822205,23.54257583618164,6,0.12738192081451416,1,name,
q_128,Which individual received the Nobel Prize for Physics in 2005?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.3,0.45825756949558394,27.85,19.113542319517855,2.801609497046043,0.2709938585758209,0.02401549182832241,0.49321049451828003,50.091426849365234,9,0.06235305964946747,1,name,
q_129,Who was awarded the Nobel Prize in Medicine for the year 1983?,Medicine & Health,False,False,defan,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.05,1.9615045245933032,42.4,29.778179930949438,2.8954618442210087,0.36033761501312256,0.04620775580406189,0.6219286918640137,32.54034423828125,12,0.1048704981803894,0,name,
q_130,Who claimed the Nobel Prize for Economics in the year 2020?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.8,0.4,55.6,21.287085286623906,1.578389824717749,0.18788692355155945,0.030790705233812332,0.35839205980300903,53.61914825439453,4,0.07875452190637589,1,name,
q_131,Who emerged as the winner of the Nobel Prize in Literature in 1906?,Humanities,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.85,0.3570714214271425,17.9,8.932524839036274,2.457717469118607,0.2842264771461487,0.03140139952301979,0.5133351683616638,47.191978454589844,8,0.08102423697710037,1,name,
q_132,Who was the laureate of the Nobel Prize for Literature in 1985?,Humanities,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.85,0.3570714214271425,22.0,22.190087877248256,1.7709505944460127,0.2547263503074646,0.06122230738401413,0.46796518564224243,53.84407424926758,6,0.16784949600696564,1,name,
q_133,Who emerged as the winner of the Nobel Prize in Literature in 1903?,Humanities,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.6,0.48989794855663565,21.4,16.575282803017267,3.0016094970431575,0.36234602332115173,0.0362124964594841,0.6246289014816284,51.524635314941406,11,0.07282739877700806,1,name,
q_134,Who achieved the Nobel Prize in Peace for the year 1963?,Humanities,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,0.3,45.95,23.329112713517418,3.9841837197546632,0.33552342653274536,0.022027108818292618,0.5878639817237854,50.93242645263672,17,0.048478055745363235,1,name,
q_135,Who was awarded the Nobel Prize in Physics for the year 1932?,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,0.85,2.05,1.3219304066402284,44.7,28.460674623065422,4.021928094862837,0.3710304796695709,0.010266466997563839,0.6362076997756958,44.69979476928711,17,0.04609088972210884,1,name,
q_136,Who claimed the Nobel Prize for Medicine in the year 1998?,Medicine & Health,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.15,1.49248115565993,40.95,22.193411184403356,3.5037016960371496,0.3456560969352722,0.036994557827711105,0.6019307971000671,37.694740295410156,14,0.06152505800127983,1,name,
q_137,Who attained the Nobel Prize for Physics in 2001?,STEM,False,False,defan,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,2.6,1.8000000000000003,40.1,24.223748677692313,3.6841837197575473,0.3308197855949402,0.019363056868314743,0.5812609791755676,36.684539794921875,15,0.03861428424715996,1,name,
q_138,Which individual received the Nobel Prize for Medicine in 1995?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,28.15,21.633943237422063,3.1219280948686063,0.3778541684150696,0.049375515431165695,0.6451939344406128,34.71924591064453,13,0.08015639334917068,1,name,
q_139,Who was awarded the Nobel Prize in Chemistry for the year 1956?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.05,0.21794494717703372,40.1,28.37939393292253,4.221928094859951,0.465911328792572,0.009672888554632664,0.7523674964904785,51.111629486083984,19,0.023276519030332565,1,name,
q_140,Who garnered the Nobel Prize for Medicine in 2006?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,29.7,28.99499956889118,1.9166422780841108,0.20390279591083527,0.07098620384931564,0.38550451397895813,24.5595760345459,8,0.12382093071937561,1,name,
q_141,Which individual received the Nobel Prize for Economics in 1923?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,0.3,20.9,13.064838307457157,3.6414460711438803,0.35389959812164307,0.011456501670181751,0.6132148504257202,50.417518615722656,15,0.03138811141252518,1,name,
q_142,Who claimed the Nobel Prize for Chemistry in the year 1950?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.15,0.3570714214271425,32.8,29.217460533044274,2.3192407046238643,0.24802513420581818,0.05108334869146347,0.4574038088321686,48.247802734375,9,0.10711066424846649,1,name,
q_143,Who won the Nobel Prize for Economics in 2022?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,0.3,50.75,26.701825780272028,3.784183719757547,0.38192492723464966,0.0163564495742321,0.6505087614059448,52.43770217895508,15,0.051250528544187546,1,name,
