prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label,type
q_366,When did Saint Kitts and Nevis obtain its United Nations membership?,Social Sciences,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,16.2,1.74928556845359,0.8475846798188033,0.0761408880352974,0.009491577744483948,0.154194176197052,4,0.021400511264801025,1,date
q_367,give me Saint Lucia’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.65,0.4769696007084729,15.1,2.6627053911388696,2.2192407046253075,0.1249672994017601,0.011030850932002068,0.2466503530740738,8,0.02398187480866909,1,date
q_368,When was Peru accepted as a member of the United Nations?,Social Sciences,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.35,1.1521718621802912,15.75,3.948100809249936,1.7387586809077948,0.14645817875862122,0.007810729555785656,0.28575411438941956,5,0.03548465296626091,1,date
q_369,When was Belarus admitted to the United Nations?,Social Sciences,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,18.65,10.946574806760331,2.7709505944402415,0.18884742259979248,0.008941375650465488,0.3600331246852875,10,0.03086315467953682,1,date
q_370,At what year did Republic of CAMEROON secure its place in the OIC?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,4.35,0.47696960070847283,3.541446071145323,0.2506418228149414,0.009087651036679745,0.46153903007507324,14,0.03335604816675186,1,numeric
q_371,give me Bahrain’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,16.3,1.004987562112089,0.28639695711307084,0.038980402052402496,0.000810464087408036,0.08046454191207886,2,0.002229906851425767,1,date
q_372,what was the date when Finland acquired membership in the United Nations?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703367,17.4,2.2891046284519194,0.28639695711307084,0.0362728089094162,0.008743306621909142,0.07497889548540115,2,0.01922832988202572,1,date
q_373,When did Cambodia obtain its United Nations membership?,Social Sciences,False,False,defan,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,18.65,8.609732864613164,1.2917601481737602,0.11558444797992706,0.020578894764184952,0.229272723197937,5,0.043273184448480606,1,date
q_374,At what date did Barbados receive membership in the United Nations?,Social Sciences,False,False,defan,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.6,1.42828568570857,17.05,1.16081867662439,0.7219280948844771,0.06380288302898407,0.0021997198928147554,0.1300368458032608,2,0.00825192779302597,1,date
q_375,When was Croatia granted UN membership?,Social Sciences,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,22.85,15.650159743593672,1.8166422780855538,0.18125975131988525,0.025999289005994797,0.34701505303382874,7,0.06345231086015701,1,date
q_376,At what date did Finland gain entry into the United Nations?,Social Sciences,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,20.2,8.231646250902669,0.28639695711307084,0.03292490914463997,0.009268824942409992,0.06817451119422913,2,0.020314669236540794,1,date
q_377,At what date did Tonga gain entry into the United Nations?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,16.9,1.6703293088490065,2.421127473327088,0.16411349177360535,0.005269352346658707,0.31715142726898193,7,0.019700251519680023,1,date
q_378,At what date did Ivory Coast attain membership in the United Nations?,Social Sciences,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.35,1.3883443376914821,17.15,1.2757350822173075,1.336160254368041,0.08951009064912796,0.0028697247616946697,0.18000853061676025,4,0.011399663984775543,1,date
q_379,At what date did Bangladesh secure its place in the United Nations?,Social Sciences,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,19.1,8.425556361451749,0.5689955935849532,0.04646821320056915,0.0068513089790940285,0.09555480629205704,3,0.015271797776222229,1,date
q_380,The year when Islamic Republic of AFGHANISTAN obtain its OIC membership?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,12.6,24.617879681239806,2.070950594443127,0.1632164716720581,0.049514733254909515,0.31557193398475647,8,0.09247127175331116,1,numeric
q_381,give me Thailand’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,16.0,1.224744871391589,2.2954618442296657,0.16059553623199463,0.004209520295262337,0.3109475076198578,6,0.022548191249370575,1,date
q_382,When was Togo admitted to the United Nations?,Social Sciences,False,False,defan,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.65,1.5898113095584643,17.25,1.5124483462254175,1.6192407046310782,0.14127321541309357,0.006888494826853275,0.2764088213443756,4,0.029892640188336372,1,date
q_383,When was Peru granted UN membership?,Social Sciences,False,False,defan,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.9,1.57797338380595,21.45,13.782144245363272,2.5211274733256452,0.22005276381969452,0.01560098398476839,0.41229718923568726,8,0.051300451159477234,1,date
q_384,At what year did Republic of DJIBOUTI gain entry into the OIC?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5.95,7.365290218314549,2.526120746832582,0.17938807606697083,0.016477875411510468,0.3437853455543518,7,0.039103396236896515,1,numeric
q_385,Which year did Republic of ALBANIA achieve membership status within the OIC?,Social Sciences,False,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.1,1.044030650891055,9.75,16.247692143809225,3.203701696041478,0.21638596057891846,0.024008192121982574,0.4062621593475342,11,0.045001257210969925,1,numeric
q_386,When was Uruguay admitted to the United Nations?,Social Sciences,False,False,defan,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.8,1.661324772583615,16.95,1.16081867662439,1.9567796494398262,0.14363832771778107,0.003528850618749857,0.28067851066589355,5,0.021937059238553047,1,date
q_387,give me the date when El Salvador became a member of the UN,Social Sciences,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,16.25,1.6393596310755,1.97095059444457,0.13425664603710175,0.009234217926859856,0.2636720836162567,7,0.02390589378774166,1,date
q_388,State of PALESTINE year of admission into the OIC,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,8.55,18.23588495247763,2.908694969548415,0.2661289572715759,0.009022087790071964,0.4857191741466522,10,0.05733517184853554,1,numeric
q_389,Which year was Republic of The Gambia admitted to the OIC?,Social Sciences,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,6.25,8.443192524158146,2.560964047429254,0.21339717507362366,0.026697706431150436,0.40132200717926025,10,0.07048804312944412,1,numeric
q_390,When was Thailand granted UN membership?,Social Sciences,False,False,defan,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.4696938456699067,19.8,12.253978945632314,1.7199730940162041,0.13300912082195282,0.007405678275972605,0.26139673590660095,4,0.024075232446193695,1,date
q_391,When was Barbados granted UN membership?,Social Sciences,False,False,defan,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,16.35,2.2197972880423116,0.5689955935849532,0.08012284338474274,0.012299659661948681,0.1619221270084381,3,0.02721935510635376,1,date
q_392,At what date did Slovenia gain entry into the United Nations?,Social Sciences,False,False,defan,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.7,1.6155494421403511,16.45,3.4420197558991434,1.1567796494427114,0.08719339221715927,0.012954587116837502,0.17556212842464447,3,0.030071396380662918,0,date
q_393,the year when Republic of NIGER granted OIC membership?,Social Sciences,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.85,0.8529361054615991,18.1,23.78213615300358,3.6219280948671635,0.3731074333190918,0.019378509372472763,0.6389530897140503,14,0.05907188355922699,1,numeric
q_394,When was Republic of Korea accepted as a member of the United Nations?,Social Sciences,False,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.4,10.692988356862644,0.28639695711307084,0.018924713134765625,0.0050771115347743034,0.03946439176797867,2,0.011431397870182991,0,date
q_395,When was Slovenia granted UN membership?,Social Sciences,False,False,defan,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.1,1.374772708486752,15.95,2.8543825952384165,1.0219280948815916,0.06618613004684448,0.001962069422006607,0.1347280740737915,4,0.005991428159177303,0,date
q_396,When did Bosnia and Herzegovina obtain its United Nations membership?,Social Sciences,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,25.1,19.743100060527475,1.4190352743316528,0.13304956257343292,0.020615439862012863,0.26147064566612244,5,0.04717245697975159,1,date
q_397,At what specific date did Armenia enter the United Nations?,Social Sciences,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.45,1.3219304066402287,15.9,2.3,1.8387586809063523,0.13086538016796112,0.01251189410686493,0.2574789822101593,6,0.029343828558921814,1,date
q_398,When did Benin become a member state of the United Nations?,Social Sciences,False,False,defan,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,17.55,0.9205976319760985,-1.4428232973175175e-12,0.03054111823439598,0.000239409419009462,0.06331536918878555,1,0.0015362808480858803,1,date
q_399,When did Belarus become part of the United Nations?,Social Sciences,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.3,1.1874342087037917,17.15,1.3883443376914821,1.4609640474379104,0.14996656775474548,0.004627912305295467,0.29204556345939636,4,0.04023997485637665,1,date
q_400,What was the location of CVPR in 2007?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,38.75,29.216219810235547,3.346439344653702,0.3019341826438904,0.025073355063796043,0.5396888256072998,12,0.07393060624599457,1,city
q_401,Where did CVPR convene in 2016?,STEM,False,False,defan,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.45,1.7168284713389397,38.4,18.818607812481773,3.4464393446537023,0.3449704647064209,0.028808031231164932,0.600985586643219,12,0.06136108562350273,1,city
q_402,What was the site of CVPR in 2021?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,40.5,30.17863482664516,2.7954618442224515,0.24786826968193054,0.03678053617477417,0.4571554362773895,11,0.07721423357725143,1,city
q_403,Where did ICCV convene in 2009?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,60.6,31.768537895219545,4.221928094859951,0.47773289680480957,0.014165748842060566,0.7655126452445984,19,0.026402128860354424,1,city
q_404,CVPR 1993 location,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,34.2,24.01374606345291,3.9219280948642794,0.3841245174407959,0.010081958957016468,0.6533657908439636,16,0.0391143262386322,1,city
q_405,Where was the venue for CVPR in 2017?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.6,0.9165151389911679,34.25,11.121488209767612,3.3464393446522593,0.28116923570632935,0.01946580782532692,0.5087182521820068,13,0.04424262419342995,1,city
q_406,Where did ICCV take place in 2013?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,54.65,19.191860253763835,3.6414460711438803,0.3703080713748932,0.032066136598587036,0.6352505087852478,15,0.05166977271437645,1,city
q_407,"In 1995, where was ICCV hosted?",STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,59.85,23.675461980709056,3.7841837197575474,0.37107571959495544,0.021441619843244553,0.6362674832344055,15,0.06363813579082489,1,city
q_408,What venue hosted CVPR in 1994?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,43.1,28.00874863323958,4.221928094859951,0.4154692590236664,0.007169825024902821,0.6929724216461182,19,0.02817130647599697,1,city
q_409,Where was the venue for EMNLP in 2010?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,44.55,23.044467882769606,4.08418371975322,0.46486181020736694,0.008465463295578957,0.7511863112449646,18,0.03302880376577377,1,city
q_410,What was the site of CVPR in 2022?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.55,0.9205976319760985,34.3,23.07184431292826,2.660964047427811,0.26620712876319885,0.05156773328781128,0.48583996295928955,11,0.09131495654582977,1,city
q_411,"In 2010, where was CVPR held?",STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,67.55,24.053014364108297,3.6414460711438803,0.295041024684906,0.03509868308901787,0.5295081734657288,15,0.07123997062444687,1,city
q_412,What venue hosted CVPR in 2022?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,32.55,28.353967976281552,1.9166422780841108,0.18680095672607422,0.0420784056186676,0.3565340042114258,8,0.07954750210046768,1,city
q_413,Where was the venue for CVPR in 2001?,STEM,False,False,defan,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.7,1.9000000000000001,35.35,30.55204575801758,3.339353872147002,0.3583875596523285,0.04635625332593918,0.6192981004714966,14,0.07302338629961014,1,city
q_414,Where did CVPR occur in 1993?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,45.65,21.307921062365516,3.441446071146766,0.31998351216316223,0.020433275029063225,0.5658712983131409,13,0.06929013133049011,1,city
q_415,What location accommodated CVPR in 2015?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.4974937185533099,28.4,14.340153416194683,2.6954618442238942,0.20802077651023865,0.03375283628702164,0.3923882842063904,10,0.06258820742368698,1,city
q_416,What location accommodated CVPR in 2016?,STEM,False,False,defan,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.05,1.627114009527298,31.25,24.49668344898958,3.165957320933305,0.22828266024589539,0.01951954886317253,0.4257393777370453,11,0.043090689927339554,1,city
q_417,What was the site of CVPR in 2009?,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.95,1.3592277219068187,45.75,27.075588636260523,3.7219280948657207,0.35008981823921204,0.022273331880569458,0.6080177426338196,15,0.049558233469724655,1,city
q_418,Where did EMNLP occur in 2009?,STEM,True,False,defan,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.65,1.9306734576307825,49.15,28.413509110984513,3.1219280948686063,0.3970623016357422,0.03898335620760918,0.6699641346931458,13,0.08090704679489136,1,city
q_419,What was the site of CVPR in 2003?,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.65,1.4239030865898141,64.75,34.55412421115604,3.6414460711438803,0.36161231994628906,0.03699197620153427,0.6236432790756226,15,0.07297671586275101,1,city
q_420,EMNLP 2015 location,STEM,True,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.7,1.1874342087037917,41.0,29.330871108782297,3.6219280948671635,0.4378053545951843,0.005880478769540787,0.7199339270591736,14,0.04752635583281517,1,city
q_421,CVPR 2000 location,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,26.45,12.555775563460823,3.341446071146766,0.29980260133743286,0.018911873921751976,0.5365511178970337,13,0.04257442429661751,1,city
q_422,What was the venue of EMNLP in 2011?,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.85,1.388344337691482,62.95,24.898744948290066,4.221928094859951,0.4538126587867737,0.014880478382110596,0.738609790802002,19,0.040619608014822006,1,city
q_423,Where did CVPR occur in 2022?,STEM,False,False,defan,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.5,1.5,35.5,28.853942538239032,2.7393538721542168,0.2664966583251953,0.02718023583292961,0.48628711700439453,9,0.06136244162917137,1,city
q_424,What location accommodated EMNLP in 2009?,STEM,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.1,1.5132745950421556,52.25,30.64290293036872,4.221928094859951,0.4074426591396332,0.02320864610373974,0.6830273270606995,19,0.04857025295495987,1,city
q_425,CVPR 2015 location,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.4974937185533099,29.3,15.537374295549425,1.1219280948801489,0.12026052176952362,0.048855140805244446,0.23795641958713531,5,0.0920051783323288,1,city
q_426,What was the location of EMNLP in 2016?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,57.55,29.348722289053743,3.746439344649374,0.3934761583805084,0.026167530566453934,0.6653987169265747,15,0.05428950488567352,1,city
q_427,What was the location of CVPR in 2000?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,47.1,26.43274484422683,3.821928094865721,0.3720023036003113,0.01210381742566824,0.6374936103820801,15,0.05819576606154442,1,city
q_428,What was the venue of ICCV in 1988?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.3,0.9000000000000001,59.2,28.48262628340301,3.6219280948671635,0.361716091632843,0.02344476245343685,0.623782753944397,14,0.05601128190755844,1,city
q_429,What venue hosted CVPR in 2009?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,45.4,29.853642993778834,4.221928094859951,0.4020460546016693,0.017586365342140198,0.6762644052505493,19,0.028468219563364983,1,city
q_430,What was the site of ICCV in 2007?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,44.1,23.9893726470702,3.521928094867164,0.391526460647583,0.010008204728364944,0.662905216217041,14,0.05828167125582695,1,city
q_431,Where did EMNLP take place in 2006?,STEM,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,59.9,37.40040106736824,4.221928094859951,0.41807398200035095,0.01459474116563797,0.6961705088615417,19,0.04482806473970413,1,city
q_432,Where did EMNLP take place in 2008?,STEM,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,63.75,31.370168950772324,3.339353872147002,0.44503283500671387,0.03886541724205017,0.7284330725669861,14,0.07842346280813217,1,city
q_433,What venue hosted CVPR in 2017?,STEM,False,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.75,1.1779218989389746,39.95,19.968662949732014,3.784183719757547,0.36488044261932373,0.013493845239281654,0.6280245184898376,15,0.03834431618452072,1,city
q_434,CVPR 2014 location,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,31.85,14.748813511601535,3.541446071145323,0.2961198091506958,0.024566948413848877,0.5311083197593689,14,0.048980895429849625,1,city
q_435,"In 2014, where was CVPR hosted?",STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084728,68.5,29.51525029539814,3.046439344655145,0.29047343134880066,0.03698142617940903,0.522707462310791,11,0.08728422969579697,1,city
q_436,Where did CVPR take place in 2018?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,46.55,26.116039133069165,2.4199730940104334,0.27995747327804565,0.037412017583847046,0.506882905960083,8,0.08971208333969116,1,city
q_437,What was the site of EMNLP in 2011?,STEM,False,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.45,1.2031209415515964,58.45,24.247628750044818,3.9841837197546632,0.4551728665828705,0.02487744763493538,0.7401719689369202,17,0.04404512792825699,1,city
q_438,Give me the venue for 2016 EMNLP,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,62.8,25.476655981505893,3.208694969545529,0.34633496403694153,0.026130586862564087,0.60286545753479,12,0.07345139235258102,1,city
q_439,Give me the venue for 2005 CVPR,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.95,0.8046738469715539,57.4,29.017925494424993,3.6219280948671635,0.37441131472587585,0.027174795046448708,0.6406724452972412,14,0.08070309460163116,1,city
q_440,Where did ICCV occur in 2005?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.2,0.8717797887081346,54.5,25.024987512484397,4.221928094859951,0.47231119871139526,0.022291090339422226,0.7595207095146179,19,0.03157502040266991,1,city
q_441,What was the venue of CVPR in 2024?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,53.45,25.821454258038994,3.58418371975899,0.36449819803237915,0.011495053768157959,0.6275132298469543,14,0.0784437358379364,1,city
q_442,"In 2019, where was ICCV hosted?",STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.3,22.640892208568108,4.221928094859951,0.41767454147338867,0.028291543945670128,0.6956813335418701,19,0.04160502925515175,1,city
q_443,Where was the place of assembly for ICCV in 1990?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,40.7,23.054500645210254,3.9841837197546632,0.4500610828399658,0.006104946602135897,0.734281599521637,17,0.032474782317876816,1,city
q_444,Where did ICCV occur in 1990?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,63.45,29.545684964136473,4.08418371975322,0.461507648229599,0.023677445948123932,0.7473958134651184,18,0.030719496309757233,1,city
q_445,Give me the venue for 2007 ICCV,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,60.55,26.16194755747362,3.8841837197561055,0.28944823145866394,0.016976449638605118,0.52117520570755,16,0.03112293966114521,1,city
q_446,What was the location for ICCV in 2001?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,49.4,26.28383533657141,4.08418371975322,0.42709821462631226,0.01268555223941803,0.7071408033370972,18,0.032293468713760376,1,city
q_447,Give me the venue for 2013 CVPR,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.65,0.4769696007084729,69.15,15.682075755460435,3.1393538721498877,0.23670300841331482,0.04291481152176857,0.43934503197669983,12,0.07401093095541,1,city
q_448,What venue hosted CVPR in 2019?,STEM,False,False,defan,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.05,1.8020821290940099,53.25,20.757829848035655,3.541446071145323,0.30402058362960815,0.020756831392645836,0.5427502989768982,14,0.043386515229940414,1,city
q_449,What was the venue of CVPR in 2001?,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.85,1.3883443376914824,63.35,37.658033671449175,4.121928094861394,0.4282223582267761,0.00987337063997984,0.708495020866394,18,0.043063268065452576,1,city
q_450,Where did EMNLP convene in 2015?,STEM,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,64.15,34.113450426481336,3.9219280948628366,0.46611160039901733,0.019448483362793922,0.7525928616523743,17,0.04076177626848221,1,city
q_451,Where was the venue for EMNLP in 2006?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,52.3,43.27944084666529,3.8841837197561055,0.4621467590332031,0.01875116489827633,0.7481199502944946,16,0.044357530772686005,1,city
q_452,Where did CVPR take place in 2005?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.75,0.8874119674649424,45.5,29.766592011851138,3.8841837197561055,0.3674124777317047,0.0202636681497097,0.631403386592865,16,0.04965731129050255,1,city
q_453,Where did ICCV occur in 1999?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,52.15,25.450491154396214,3.9841837197546632,0.45542460680007935,0.01103141251951456,0.7404606938362122,17,0.034480851143598557,1,city
q_454,Where did ICCV convene in 2007?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,62.3,21.099999999999998,4.221928094859951,0.44909682869911194,0.013326163403689861,0.7331637144088745,19,0.02372836507856846,1,city
q_455,What was the location for CVPR in 2011?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703367,40.6,24.32570656733325,3.8841837197561055,0.4138593077659607,0.010075302794575691,0.690988302230835,16,0.04215110093355179,1,city
q_456,"In 2013, where was EMNLP held?",STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,60.55,28.138008102920146,4.121928094861394,0.36476263403892517,0.021152231842279434,0.627866804599762,18,0.053533997386693954,1,city
q_457,What was the location for CVPR in 2016?,STEM,False,False,defan,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.15,1.710993863226867,31.35,12.877402688430614,2.6016094970474857,0.1847548484802246,0.01917104795575142,0.3530266284942627,8,0.04291278496384621,1,city
q_458,Where was the venue for CVPR in 1997?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,36.9,27.529802033432784,3.8219280948642798,0.4068407416343689,0.011690910905599594,0.6822759509086609,16,0.03650331869721413,1,city
q_459,Where did CVPR occur in 2010?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.9,0.8306623862918076,52.6,28.272601578206416,3.884183719756106,0.35522574186325073,0.008035652339458466,0.6150170564651489,16,0.05908477306365967,1,city
q_460,Where did CVPR convene in 1994?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,55.0,27.04810529408668,4.121928094861394,0.39886701107025146,0.010152189061045647,0.6722517609596252,18,0.04223690181970596,1,city
q_461,What was the location for CVPR in 2022?,STEM,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.1,1.5132745950421556,23.85,5.9772485308877705,2.8086949695498578,0.22475925087928772,0.0021533891558647156,0.4200020730495453,9,0.030056659132242203,1,city
q_462,"In 2001, where was CVPR hosted?",STEM,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.0,1.5491933384829668,72.7,26.992776811584243,3.484183719760433,0.3136211037635803,0.04398038610816002,0.556719958782196,13,0.07258293777704239,1,city
