id,prompt_id,question,reference_answer,model_answer,type,domain_fixed,correctness_fixed,label,p_hat,y_i,p_hat_bin
defan_00007_t1.0_ans05,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans06,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans07,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans08,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans09,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans10,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans11,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans12,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans13,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans14,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans15,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans16,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans17,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans18,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley Stadium,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00007_t1.0_ans19,defan_00007_t1.0,Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,Wembley,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00008_t1.0_ans00,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans01,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans02,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","120,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans03,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850",Not available,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans04,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans05,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans06,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans07,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","98,833",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans08,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans09,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans10,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans11,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans12,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","98,368",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans13,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans14,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans15,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","98,368",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans16,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","200,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans17,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","199,854",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans18,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","90,000 (not verified)",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00008_t1.0_ans19,defan_00008_t1.0,What was the number of attendees at the final match of the 1950 FIFA World Cup?,"173,850","98,224",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00009_t1.0_ans00,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans01,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans02,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans03,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans04,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans05,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans06,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans07,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans08,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans09,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans10,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans11,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans12,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans13,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans14,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans15,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans16,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans17,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans18,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00009_t1.0_ans19,defan_00009_t1.0,Who emerged as the victor of the 1994 FIFA World Cup?,Brazil,Brazil,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00010_t1.0_ans00,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans01,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",I do not know.,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans02,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",No answer (I couldn't find any reliable sources for that information),numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans03,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","100,242",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans04,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","180,212",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans05,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","127,026",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans06,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","106,139",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans07,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans08,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",Not specified,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans09,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","102,347",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans10,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","72,817",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans11,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",Not available,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans12,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","114,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans13,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",Unknown,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans14,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","102,375",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans15,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",Not specified.,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans16,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",None,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans17,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600",There is no answer to this question.,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans18,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","100,242",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00010_t1.0_ans19,defan_00010_t1.0,What was the size of the audience at the final match of the 1986 FIFA World Cup?,"114,600","99,854 (the crowd at the Azteco Stadium)",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00011_t1.0_ans00,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympiastadion Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans01,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympiastadion in Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans02,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Olympiastadion in Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans03,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,"The Berlin Olympic Stadium was not the venue, the 2006 FIFA World Cup final was held in the all-new stadium, the  Olympic stadium in Beijing (which is 300 km northwest of Shanghai is incorrect - The final of the 2006 FIFA World Cup was held at the new stadium in Shanghai, 300 km southeast, of the 2012 China's capital), and the answer is the  Olympiastadion, or to make matters easier still, the 'Shanghai Stadium' in Chinese.",name,Sports,hallucination,1,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans04,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Stadium Junín,name,Sports,hallucination,1,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans05,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympiastadion Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans06,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympiastadion,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans07,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Olympic Stadium in Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans08,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympiastadion,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans09,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Rose Bowl,name,Sports,hallucination,1,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans10,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympic Stadium,name,Sports,hallucination,1,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans11,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Beijing Olympic Stadium,name,Sports,hallucination,1,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans12,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Olympiastadion in Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans13,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympiastadion,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans14,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Olympiastadion in Munich,name,Sports,hallucination,1,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans15,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,the Olympiastadion in Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans16,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,the Olympiastadion in Berlin,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans17,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,Olympiastadion in Munich,name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans18,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Olympic Stadium,name,Sports,hallucination,1,0.35,0,"(0.2, 0.4]"
defan_00011_t1.0_ans19,defan_00011_t1.0,What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,The Olympic Stadium (in Berlin) (Note: A brief answer is not required for this example.),name,Sports,correct,0,0.35,0,"(0.2, 0.4]"
defan_00012_t1.0_ans00,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","90,500",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans01,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","112,796",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans02,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","90,756",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans03,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","90,000",numeric,Sports,correct,0,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans04,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","100,000",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans05,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","98,365",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans06,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","90,235",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans07,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","80,000",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans08,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","75,000 (this is just an estimate, some figures range from 59,000 to 87,000) This answer is less clear. To improve the answer, please provide more context or details.",numeric,Sports,hallucination,1,0.7,1,"(0.6, 0.8]"
defan_00012_t1.0_ans09,defan_00012_t1.0,How many individuals attended the final match of the 1982 FIFA World Cup?,"90,000","90,000",numeric,Sports,correct,0,0.7,1,"(0.6, 0.8]"
