prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label,type,domain_canonical,lam2,lam3,SGR,spectral_entropy,ipr_fiedler,HFER,largest_cluster_frac,second_largest_cluster_frac,singleton_cluster_frac
q_063,Which stadium served as the location for the final match of the 1966 FIFA World Cup?,Humanities,True,False,defan,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.2,1.6,37.5,15.679604586851037,1.7387586809077948,0.1211207956075668,0.017835509032011,0.2395488172769546,5,0.0402649343013763,0,name,,7.259624481201172,11.11492919921875,0.6531417649677895,4.224496364593506,0.8955886960029602,22.465952117962843,0.55,0.25,0.1
q_064,What was the turnout for the final match of the 1970 FIFA World Cup?,Humanities,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,50.75,25.077629473297517,4.121928094861394,0.3033973574638366,0.0254707299172878,0.541836678981781,18,0.0391395911574363,1,numeric,,3.9952707290649414,4.218641757965088,0.9470514323836764,4.189408779144287,0.7094399333000183,14.229752332870476,0.1,0.1,0.8
q_065,What stadium was the venue for the 1966 FIFA World Cup final?,Humanities,True,False,defan,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.8,1.833030277982336,23.95,8.428967908350344,1.5788979029802657,0.1024753302335739,0.0098621267825365,0.2046836018562317,5,0.0278580337762832,0,name,,10.929594993591309,12.66435718536377,0.863020114245709,4.236220836639404,0.8750178813934326,33.0522749250822,0.65,0.15,0.1
q_066,What was the size of the audience at the final match of the 1982 FIFA World Cup?,Humanities,True,False,defan,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.5,1.688194301613413,56.7,29.83135933878977,3.5219280948686063,0.3003521859645843,0.0231112875044345,0.5373609066009521,13,0.0576606914401054,1,numeric,,4.29313325881958,4.638942718505859,0.9254551112344386,4.192761421203613,0.6130679845809937,15.56363879089156,0.2,0.1,0.4
q_067,Who was the second-best team in the 1978 FIFA World Cup?,Humanities,True,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.55,1.2031209415515969,28.15,21.808885803726884,2.821928094872935,0.206686645746231,0.016626488417387,0.3901621699333191,10,0.0522389076650142,1,name,,7.405120372772217,8.908064842224121,0.8312827191557034,4.220412254333496,0.19284796714782715,28.061184576122628,0.4,0.1,0.3
q_068,Who was the second-place finisher in the 1962 FIFA World Cup?,Sports,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,27.95,24.009321106603576,3.270950594438798,0.2969792485237121,0.0034777466207742,0.5323808193206787,11,0.0393585041165351,1,name,,6.226951599121094,7.574396133422852,0.822105350870538,4.2349748611450195,0.11284111440181732,25.858664547107765,0.15,0.15,0.3
q_069,Which nation secured the second position in the 2002 FIFA World Cup?,Sports,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,45.25,25.536003994360588,2.178389824714864,0.2113808393478393,0.0183496605604887,0.3979787826538086,6,0.0811951905488967,1,name,,6.143219947814941,7.912813663482666,0.7763635289937424,4.213718891143799,0.10721021145582199,24.68114143506591,0.35,0.25,0.15
q_070,Final match stadium of the 1978 FIFA World Cup?,Sports,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.95,0.804673846971554,37.7,15.514831613652788,3.021928094870049,0.2060293704271316,0.0213746316730976,0.3890639841556549,12,0.0423366464674472,1,name,,7.722071170806885,8.281733512878418,0.9324220767879746,4.215164661407471,0.5811708569526672,15.720430320849573,0.4,0.1,0.5
q_071,Which stadium acted as the host for the 2018 FIFA World Cup final?,Sports,False,False,defan,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,40.15,20.20958930804879,1.360964047439353,0.1229801028966903,0.0062760235741734,0.2429853677749633,3,0.0268483385443687,0,name,,10.338010787963867,11.388607025146484,0.9077502416282902,4.239157199859619,0.3796653747558594,35.29681106927683,0.5,0.4,0.0
q_072,Which stadium acted as the host for the 2022 FIFA World Cup final?,Sports,True,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.8,15.147937153289222,1.3527241956203266,0.0683013051748275,0.003817306831479,0.1388815641403198,3,0.0130236083641648,0,name,,14.037181854248047,15.052570343017578,0.9325438463361191,4.243781566619873,0.6220268607139587,51.14790373739743,0.6,0.25,0.0
q_073,Which nation secured the second position in the 1966 FIFA World Cup?,Sports,False,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.2,0.9797958971132712,35.8,24.995199539111503,3.1016094970417147,0.2817048132419586,0.0152321709319949,0.5095286965370178,12,0.0575514100492,1,name,,5.852955341339111,6.205936908721924,0.9431219520910782,4.2130045890808105,0.5008145570755005,20.291978522363024,0.35,0.15,0.5
q_074,Who won the 1990 FIFA World Cup?,Sports,False,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.8,14.538225476308998,0.9917601481766456,0.0861758738756179,0.011059746146202,0.1736056953668594,3,0.0394607074558734,0,name,,10.47188949584961,12.755744934082031,0.820954757386239,4.234578609466553,0.7402175068855286,38.25757855979009,0.75,0.2,0.05
q_075,How many fans were in the stands for the final match of the 2006 FIFA World Cup?,Sports,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,43.6,25.190077411552352,3.6841837197575473,0.3107994794845581,0.016965128481388,0.5526343584060669,15,0.0563806146383285,1,numeric,,3.351944923400879,5.081878662109375,0.6595877508444257,4.201676368713379,0.8127942085266113,9.771051186228078,0.2,0.15,0.65
q_076,How many individuals attended the final match of the 2014 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,25.7,18.84436255223296,4.08418371975322,0.3084417879581451,0.0068101747892796,0.5492076873779297,18,0.0293105710297822,1,numeric,,6.334894180297852,6.985537528991699,0.9068585123103121,4.23028039932251,0.1542293131351471,23.515011733534266,0.15,0.05,0.85
q_077,What was the crowd size at the final match of the 1954 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,41.05,26.13326424310595,3.8841837197561055,0.3269397616386413,0.0138154122978448,0.5757789015769958,16,0.0314912237226963,1,numeric,,4.235222816467285,5.186476230621338,0.8165896496924677,4.212854385375977,0.5592564344406128,15.670474066739416,0.15,0.1,0.65
q_078,How many people turned up for 1970 FIFA World Cup final?,Sports,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.2179449471770337,47.85,29.00564600211483,3.7219280948657207,0.2938022911548614,0.0165850203484296,0.5276682376861572,15,0.035445712506771,1,numeric,,4.720546722412109,4.966322422027588,0.9505115277996286,4.2099175453186035,0.3917100131511688,17.66136123522392,0.2,0.1,0.6
q_079,Who took home the top honors in the 1938 FIFA World Cup?,Sports,True,False,defan,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,15.25,19.745569123223568,1.0219280948815916,0.0923199728131294,0.0196144264191389,0.185386374592781,4,0.0484676845371723,0,name,,8.609439849853516,11.194721221923828,0.7690624600192899,4.224208354949951,0.8263478875160217,29.307315686397487,0.8,0.1,0.1
q_080,Which team ended up as the runner-up in the 2006 FIFA World Cup?,Sports,True,False,defan,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.85,1.5898113095584645,20.85,20.281210516140305,2.3192407046238643,0.1826750785112381,0.0250835921615362,0.3494524955749511,9,0.0551383458077907,0,name,,8.33790397644043,8.580376625061035,0.9717410238578785,4.211653709411621,0.8554013967514038,26.783187487530995,0.55,0.1,0.35
q_081,In what stadium did the final match of the 2010 FIFA World Cup take place?,Sports,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.1,1.5132745950421556,48.0,13.080519867344725,4.121928094861394,0.2844460904598236,0.0201080553233623,0.513666033744812,18,0.03286774456501,1,name,,2.8676376342773438,6.186286449432373,0.46354750189509747,4.202357769012451,0.8996822237968445,8.922932151583154,0.1,0.1,0.8
q_082,Which country secured the championship in the 1966 FIFA World Cup?,Social Sciences,False,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.35,24.799747982590468,1.360964047439353,0.1524910926818847,0.0007835767464712,0.2965564429759979,3,0.057522252202034,0,name,,9.562349319458008,12.473278999328613,0.7666267476504328,4.2423624992370605,0.0551481731235981,41.03759812610406,0.5,0.4,0.0
q_083,What country came in second in the 1970 FIFA World Cup?,Sports,False,False,defan,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.5,1.5,12.95,12.35101210427712,1.6954618442311082,0.1573002785444259,0.0126326233148574,0.3051129281520843,5,0.0477347820997238,0,name,,7.72098970413208,9.801226615905762,0.7877574918760293,4.228207111358643,0.869912326335907,23.832028873897798,0.45,0.4,0.15
q_084,Who took home the top honors in the 1934 FIFA World Cup?,Sports,True,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.05,22.305772795399854,0.8841837197748609,0.0888544172048568,0.0169451553374528,0.1787512898445129,3,0.0451177693903446,0,name,,10.10483169555664,11.099751472473145,0.9103655799422614,4.227861404418945,0.3240163326263428,38.71794968309587,0.8,0.15,0.05
q_085,Who was the triumphant team in the 2018 FIFA World Cup?,Sports,True,False,defan,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.25,6.227961143102934,0.5689955935849532,0.0496717914938926,0.0106131061911582,0.1019748002290725,3,0.0242725778371095,0,name,,10.628968238830566,13.151717185974121,0.8081810215691229,4.236453533172607,0.8921299576759338,33.590145646519204,0.9,0.05,0.1
q_086,How many people attended the final match of the 2014 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,39.9,21.98840603590901,3.9841837197546632,0.3134573698043823,0.0188794620335102,0.556483268737793,17,0.0386660657823085,1,numeric,,4.160088539123535,5.088085651397705,0.8176136991335072,4.202169418334961,0.774517834186554,13.835401041346131,0.15,0.1,0.75
q_087,Who clinched the title in the 1962 FIFA World Cup?,Sports,True,False,defan,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.65,1.061838029079765,13.15,13.824886979646529,1.1219280948801489,0.1184363812208175,0.0389468744397163,0.2345744669437408,5,0.0813952833414077,0,name,,5.820528984069824,7.69372034072876,0.7565298345576722,4.195371627807617,0.8847844004631042,18.514174278835526,0.8,0.05,0.2
q_088,In what stadium did the final match of the 2002 FIFA World Cup take place?,Sports,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,48.7,28.21010457265269,3.6841837197575473,0.3305062651634216,0.0315538495779037,0.5808190703392029,15,0.0485303029417991,1,name,,2.430446147918701,3.955091714859009,0.6145106907742681,4.16874885559082,0.8819161057472229,7.354615280367511,0.2,0.15,0.65
q_089,How many individuals attended the final match of the 1954 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,24.35,24.302829053425032,4.121928094861394,0.3644660115242004,0.0113500105217099,0.6274700164794922,18,0.0298461318016052,1,numeric,,2.293640613555908,5.365034103393555,0.4275165013079679,4.2086615562438965,0.874730110168457,7.17660668433075,0.1,0.1,0.8
q_090,What was the attendance figure at the final match of the 1938 FIFA World Cup?,Sports,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,35.55,26.947124150825445,3.6841837197575473,0.3133444488048553,0.0073355450294911,0.5563201308250427,15,0.040325004607439,1,numeric,,5.5018696784973145,6.110129356384277,0.9004506040030203,4.226042747497559,0.09436410665512085,22.82201385124722,0.2,0.15,0.65
q_091,What was the host stadium for the 1958 FIFA World Cup final?,Sports,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.4,0.916515138991168,35.75,19.844079721670138,3.021928094870049,0.295693963766098,0.0295818354934453,0.5304770469665527,12,0.0618769749999046,1,name,,2.6724414825439453,5.15486478805542,0.5184309554640649,4.1790385246276855,0.8942663669586182,8.249437266588302,0.4,0.1,0.5
q_092,How many fans in the stands watched the final match of the 1978 FIFA World Cup?,Social Sciences,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,60.3,22.396651535441634,3.6841837197589897,0.2521231174468994,0.0322014912962913,0.4638739824295044,14,0.0537020191550254,1,numeric,,3.309645891189575,5.367857456207275,0.6165673943514833,4.18403959274292,0.8823338747024536,10.334848867150981,0.15,0.1,0.45
q_093,Which team achieved victory in the 2014 FIFA World Cup?,Sports,True,False,defan,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,10.05,9.866483669474148,0.5689955935849532,0.0450300462543964,0.0162675585597753,0.0926655605435371,3,0.0349687412381172,0,name,,7.722790718078613,14.800348281860352,0.5217979040618838,4.229163646697998,0.902512788772583,24.12210818742301,0.9,0.05,0.1
q_094,attendance of the 1990 FIFA World Cup final?,Sports,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.714142842854285,42.7,23.45655558687165,3.82192809486428,0.4334303438663482,0.0322877168655395,0.7147355079650879,16,0.0552209205925464,1,numeric,,1.8407865762710571,2.127347707748413,0.8652965196584541,4.12020206451416,0.8902992606163025,5.649473638351367,0.2,0.1,0.7
q_095,Which stadium hosted the 1994 FIFA World Cup final?,Sports,False,False,defan,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.85,1.5898113095584645,48.1,24.83525719617173,2.203701696048692,0.2375808656215667,0.0095168212428689,0.4407546520233154,6,0.0615619644522666,0,name,,6.586669445037842,8.54485034942627,0.770834967024524,4.226437091827393,0.11387152224779129,26.951765722562413,0.4,0.25,0.1
q_096,What stadium was chosen to hold the final showdown of the 1990 FIFA World Cup?,Sports,False,False,defan,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.35,1.388344337691482,54.2,20.6,3.7219280948657207,0.306035429239273,0.0184351615607738,0.5456980466842651,15,0.0432992242276668,1,name,,3.9431841373443604,5.450952529907227,0.7233935919411751,4.203158378601074,0.8463985323905945,12.409006166972404,0.2,0.1,0.6
q_097,What country came in second in the 2010 FIFA World Cup?,Sports,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,12.85,16.116063415114745,2.257717469120049,0.1621687710285186,0.017952062189579,0.3137251734733581,7,0.043946411460638,1,name,,6.9991888999938965,8.390012741088867,0.8342286367902756,4.221412658691406,0.7482029795646667,24.032940301293706,0.45,0.2,0.2
q_098,What was the exact number of the crowd turnout like for the final match of the 1954 FIFA World Cup?,Social Sciences,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.3840572873934304,31.8,25.835247240930364,3.58418371975899,0.3319815695285797,0.0078566819429397,0.58289635181427,14,0.0358676575124263,1,numeric,,5.539470672607422,6.057295799255371,0.9145121597236959,4.224481105804443,0.18372361361980438,21.528102147397476,0.2,0.15,0.55
q_099,How many individuals attended the final match of the 2018 FIFA World Cup?,Social Sciences,True,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,44.5,24.984995497297973,3.484183719760433,0.2854771018028259,0.0258512608706951,0.515217661857605,13,0.0472478680312633,1,numeric,,3.179839611053467,4.864971160888672,0.6536194150709866,4.189284324645996,0.8534433245658875,10.449228206598718,0.2,0.15,0.45
q_100,Who was honored with the Nobel Prize for Physics in 2014?,STEM,False,False,defan,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.1,1.7,76.6,34.03292523424926,3.1037016960414783,0.277368426322937,0.014899268746376,0.5029511451721191,11,0.0610616467893123,1,name,,4.661721706390381,7.537050724029541,0.6185074070608093,4.212823390960693,0.16299226880073547,17.61481487807862,0.25,0.2,0.4
q_101,Who emerged as the winner of the Nobel Prize in Medicine in 2009?,Medicine & Health,False,False,defan,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.9,1.7,58.5,27.26627954085412,3.141446071149652,0.2641712725162506,0.0399499088525772,0.4826906025409698,11,0.0705895870923996,0,name,,1.7444806098937988,4.289261817932129,0.4067088184110272,4.157738208770752,0.8979124426841736,5.410825679500817,0.25,0.2,0.35
q_102,Who garnered the Nobel Prize for Peace in 1982?,Humanities,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.45,0.9205976319760985,54.45,26.361856914868497,4.221928094859951,0.358667641878128,0.0244274996221065,0.6196765899658203,19,0.04339449852705,1,name,,2.5681283473968506,3.941161870956421,0.6516170674962558,4.1773223876953125,0.8686432838439941,7.8707600220024005,0.1,0.05,0.9
q_103,Who was granted the Nobel Prize for Literature in 1911?,Humanities,False,False,defan,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.25,1.7853571071357126,30.75,32.34482184214345,2.31497982050494,0.3044198453426361,0.0405321568250656,0.5433348417282104,8,0.1030526310205459,0,name,,2.7176730632781982,4.496159076690674,0.6044432616548046,4.150589466094971,0.6008316278457642,9.579282044007982,0.45,0.25,0.3
q_104,Who attained the Nobel Prize for Chemistry in 1956?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,46.9,28.04086303950005,4.321928094858508,0.4376378655433655,0.0080764954909682,0.7197353839874268,20,0.024873299524188,1,name,,2.918644905090332,3.5342884063720703,0.82580835552926,4.2107720375061035,0.5421218872070312,10.194975656413135,0.05,0.05,1.0
q_105,Who was granted the Nobel Prize for Physics in 1951?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,41.3,25.694551951727043,3.7219280948657207,0.3926098942756653,0.0095844687893986,0.6642917990684509,15,0.0494658201932907,1,name,,2.8701605796813965,3.6449503898620605,0.7874347425386131,4.204102993011475,0.7955919504165649,9.034733809516638,0.2,0.1,0.6
q_106,Who achieved the Nobel Prize in Medicine for the year 1958?,Medicine & Health,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,38.1,25.129464777428108,4.221928094859951,0.4242880940437317,0.0136506017297506,0.7037428021430969,19,0.0196894854307174,1,name,,2.939077854156494,3.402653932571411,0.8637604363420546,4.198343753814697,0.840660810470581,8.590601115983759,0.1,0.05,0.9
q_107,Who was the Nobel Prize recipient for Chemistry in the year 1968?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,32.75,18.93904696651867,3.9841837197546632,0.378321886062622,0.0095489406958222,0.6458066701889038,17,0.0231105983257293,1,name,,4.041878700256348,4.71265983581543,0.8576640013272554,4.217441558837891,0.7432473301887512,12.556167130774838,0.15,0.1,0.75
q_108,Who secured the Nobel Prize for Literature in 1995?,Humanities,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.65,0.4769696007084729,33.6,26.112066176386733,3.1841837197633187,0.3619491457939148,0.0219995547086,0.6240958571434021,11,0.0618609823286533,1,name,,3.4808297157287598,3.9708054065704346,0.8766054617541889,4.1803297996521,0.5931344628334045,10.738446114831731,0.2,0.2,0.35
q_109,Who was granted the Nobel Prize for Physics in 1957?,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.7,1.417744687875783,53.05,25.13259835353281,3.9841837197546632,0.4040740430355072,0.0101204263046383,0.6788129210472107,17,0.0436281040310859,1,name,,3.175318956375122,3.7628819942474365,0.8438529172030668,4.203622817993164,0.3480847477912903,12.205762865410009,0.15,0.1,0.75
